utterance,speaker,wall_ms,stage_preparation_ms,stage_ctc_encoding_ms,stage_ctc_viterbi_ms,stage_phone_scoring_ms,stage_total_ms
000030012,0003,61.61187501857057,0.162,57.024,3.602,0.664,61.476
000030024,0003,52.52395800198428,0.201,49.121,1.821,0.416,51.588
000030040,0003,51.18475001654588,0.148,48.377,1.791,0.455,50.791
000030047,0003,52.45079199085012,0.2,49.297,2.003,0.458,51.984
000030049,0003,50.967082992428914,0.16,47.711,1.58,0.436,49.913
000030051,0003,56.92291600280441,0.166,53.385,2.492,0.473,56.543
000030054,0003,53.09729199507274,0.249,50.302,1.766,0.36,52.701
000030059,0003,65.86033399798907,0.16,61.871,2.91,0.473,65.438
000030067,0003,65.6853330146987,0.159,61.351,3.295,0.534,65.36
000030069,0003,52.47937500826083,0.149,49.185,2.347,0.434,52.136
000030079,0003,66.5449170046486,0.198,61.203,3.94,0.686,66.049
000030080,0003,53.68816698319279,0.15,50.126,2.513,0.532,53.344
000030097,0003,44.058708008378744,0.131,41.329,1.769,0.418,43.674
000030101,0003,54.743415996199474,0.134,51.346,2.395,0.48,54.38
000030116,0003,74.21866699587554,0.176,69.004,3.864,0.715,73.784
000030119,0003,83.15762499114498,0.18,76.195,4.756,1.548,82.709
000030145,0003,57.34837500494905,0.159,53.877,2.26,0.64,56.967
000030153,0003,45.27795800822787,0.18,42.749,1.299,0.367,44.619
000030154,0003,53.9466249756515,0.157,50.978,2.002,0.462,53.624
000030175,0003,37.44949999963865,0.137,36.362,0.566,0.214,37.307
000240010,0024,42.934584023896605,0.139,40.707,1.534,0.39,42.797
000240031,0024,63.28612499055453,0.2,57.623,4.473,0.771,63.092
000240060,0024,54.903041978832334,0.149,49.986,3.661,0.674,54.494
000240071,0024,85.29550000093877,0.177,75.969,7.536,0.992,84.699
000240073,0024,98.69100002106279,0.231,85.648,11.079,1.216,98.197
000240099,0024,72.68058299086988,0.279,63.93,6.29,0.92,71.443
000240115,0024,50.67833300563507,0.18,47.506,2.103,0.445,50.253
000240116,0024,55.338333011604846,0.151,50.195,3.764,0.87,55.007
000240151,0024,59.21483397833072,0.16,54.236,3.682,0.681,58.785
000240152,0024,54.459665989270434,0.164,49.26,3.834,0.694,53.973
000240248,0024,52.28387500392273,0.191,47.494,3.004,0.63,51.34
000240284,0024,53.55541600147262,0.155,48.8,3.47,0.713,53.163
000240287,0024,42.3570419952739,0.141,39.941,1.473,0.389,41.968
000240289,0024,60.31583299045451,0.17,54.539,4.485,0.683,59.899
000240320,0024,66.05475000105798,0.207,58.449,5.557,0.861,65.094
000240323,0024,70.22700001834892,0.19,63.33,4.811,0.644,68.994
000240324,0024,50.676167011260986,0.186,46.301,2.741,0.55,49.795
000240329,0024,54.30712501402013,0.165,49.628,3.431,0.64,53.882
000240350,0024,52.76550000417046,0.188,47.727,3.298,0.704,51.943
000240352,0024,54.911374987568706,0.189,49.927,3.328,0.565,54.031
000440005,0044,52.01483401469886,0.164,48.044,1.912,0.319,50.458
000440021,0044,74.22637499985285,0.181,67.414,5.474,0.642,73.731
000440032,0044,63.08879199787043,0.207,59.023,2.521,0.407,62.18
000440035,0044,62.907707993872464,0.184,58.71,2.615,0.427,61.955
000440043,0044,71.11116600572132,0.196,66.719,3.293,0.419,70.646
000440045,0044,57.73116700584069,0.189,54.795,1.512,0.257,56.78
000440049,0044,88.3406670182012,0.225,83.213,3.849,0.438,87.746
000440062,0044,86.73187499516644,0.237,80.992,4.521,0.454,86.23
000440082,0044,71.25966702005826,0.223,66.433,3.13,0.406,70.215
000440089,0044,64.94733301224187,0.173,61.198,2.528,0.501,64.423
000440090,0044,58.57695799204521,0.152,55.651,1.574,0.338,57.734
000440099,0044,121.81283300742507,0.236,111.62,8.27,0.759,120.909
000440104,0044,91.83758398285136,0.209,85.448,4.686,0.55,90.915
000440126,0044,73.96508299279958,0.24,68.605,3.658,0.435,72.97
000440132,0044,65.17012498807162,0.222,60.635,2.871,0.447,64.198
000440145,0044,82.35987499938346,0.196,76.079,5.053,0.555,81.907
000440147,0044,75.25270801852457,0.223,68.626,4.778,0.556,74.206
000440163,0044,71.66333397617564,0.201,65.752,3.188,0.425,69.584
000440173,0044,45.27729100664146,0.182,42.308,1.483,0.337,44.332
000440175,0044,40.075083990814164,0.144,38.557,0.793,0.193,39.71
000490002,0049,77.28258302086033,0.192,73.411,2.844,0.386,76.858
000490017,0049,81.67441698606126,0.286,73.737,4.001,0.495,78.542
000490032,0049,50.38733300170861,0.194,47.61,1.347,0.272,49.442
000490047,0049,84.70475001377054,0.226,80.253,3.386,0.347,84.232
000490052,0049,52.99316701712087,0.171,49.484,1.985,0.351,52.015
000490086,0049,52.01295900042169,0.175,48.621,2.329,0.396,51.54
000490087,0049,60.88187501882203,0.164,57.347,2.589,0.398,60.522
000490088,0049,49.304584012134,0.162,46.33,1.633,0.307,48.451
000490092,0049,62.74399999529123,0.168,58.621,2.913,0.441,62.165
000490097,0049,64.30420899414457,0.21,59.165,3.417,0.525,63.336
000490101,0049,54.33066701516509,0.224,50.348,2.342,0.4,53.373
000490102,0049,72.60537499678321,0.201,64.73,4.102,0.589,69.645
000490117,0049,81.87816699501127,0.224,75.497,4.676,0.494,80.912
000490134,0049,71.09762498294003,0.223,66.203,3.273,0.412,70.131
000490144,0049,81.0656670073513,0.231,74.456,4.819,0.559,80.091
000490151,0049,71.5161660045851,0.18,66.318,3.953,0.559,71.033
000490157,0049,49.23295899061486,0.188,46.607,1.171,0.26,48.255
000490162,0049,67.79120900318958,0.175,63.814,2.957,0.425,67.391
000490164,0049,64.13354200776666,0.17,61.526,1.707,0.321,63.746
000490175,0049,79.09258399740793,0.215,73.255,4.131,0.561,78.187
000920002,0092,60.46845798846334,0.179,57.593,1.808,0.406,60.011
000920009,0092,55.866792012238875,0.182,52.786,1.684,0.325,55.0
000920010,0092,52.52408399246633,0.172,48.746,1.842,0.351,51.133
000920025,0092,58.01562499254942,0.173,54.453,2.514,0.403,57.564
000920040,0092,59.29887501406483,0.185,55.05,2.495,0.395,58.143
000920051,0092,50.34424999030307,0.163,47.254,1.7,0.294,49.429
000920055,0092,51.55787500552833,0.144,48.176,2.326,0.441,51.106
000920074,0092,50.94333298620768,0.153,47.86,2.114,0.432,50.581
000920092,0092,79.37416699132882,0.224,72.691,5.318,0.614,78.87
000920094,0092,64.48995799291879,0.202,59.197,3.628,0.481,63.529
000920099,0092,60.02083301427774,0.204,54.816,3.456,0.573,59.068
000920104,0092,64.46170798153616,0.19,59.843,2.984,0.477,63.513
000920122,0092,64.88091699429788,0.202,60.36,2.736,0.586,63.909
000920126,0092,71.43995800288394,0.2,66.883,3.47,0.45,71.021
000920129,0092,67.31204100651667,0.19,62.297,3.307,0.575,66.399
000920134,0092,54.29787500179373,0.244,51.085,1.687,0.371,53.412
000920136,0092,66.89658400136977,0.178,59.374,3.456,0.591,63.625
000920149,0092,73.41208297293633,0.216,66.721,4.836,0.615,72.412
000920167,0092,58.063582982867956,0.188,54.225,2.267,0.448,57.148
000920173,0092,41.84166601044126,0.134,40.031,1.049,0.25,41.484
000930005,0093,49.59549999330193,0.144,46.985,1.707,0.341,49.198
000930014,0093,60.90770801529288,0.16,57.056,2.758,0.483,60.478
000930018,0093,70.63845900120214,0.194,65.154,3.81,0.536,69.716
000930026,0093,58.75754199223593,0.163,55.439,1.694,0.457,57.777
000930035,0093,62.640792020829394,0.17,59.813,1.88,0.404,62.298
000930040,0093,50.07191700860858,0.196,47.425,1.483,0.399,49.527
000930048,0093,55.929332971572876,0.177,52.492,2.416,0.419,55.525
000930050,0093,55.20420800894499,0.183,51.284,2.304,0.503,54.296
000930051,0093,48.794457979965955,0.153,44.366,1.574,0.377,46.492
000930056,0093,51.53674999019131,0.152,48.647,1.914,0.424,51.158
000930089,0093,60.340666997944936,0.182,55.083,2.604,0.461,58.357
000930091,0093,66.67904197820462,0.213,61.116,3.813,0.545,65.706
000930095,0093,59.5973749877885,0.213,55.435,2.527,0.476,58.672
000930099,0093,59.98079100390896,0.2,54.722,3.47,0.609,59.024
000930101,0093,53.7975000042934,0.184,49.904,2.323,0.413,52.844
000930111,0093,74.32695798343047,0.19,68.653,4.454,0.558,73.877
000930148,0093,62.11245901067741,0.211,57.202,3.318,0.445,61.196
000930151,0093,71.83908298611641,0.202,67.333,2.709,0.379,70.645
000930155,0093,54.88458299078047,0.188,51.314,2.023,0.36,53.907
000930162,0093,51.64895800407976,0.171,47.012,1.708,0.379,49.29
000940012,0094,63.19141699350439,0.188,58.33,3.651,0.552,62.742
000940015,0094,59.9832919833716,0.216,55.209,3.009,0.556,59.011
000940021,0094,59.46637500892393,0.202,54.729,3.057,0.503,58.512
000940027,0094,53.36154199903831,0.196,49.957,1.874,0.346,52.393
000940032,0094,48.89470900525339,0.141,46.892,1.149,0.304,48.509
000940042,0094,58.83704099687748,0.164,54.986,2.69,0.452,58.312
000940049,0094,54.00816700421274,0.219,50.423,1.951,0.36,52.984
000940067,0094,53.26720801531337,0.16,49.588,2.649,0.467,52.885
000940068,0094,51.21612502261996,0.156,48.215,1.909,0.371,50.671
000940073,0094,54.56820799736306,0.169,51.505,1.985,0.358,54.038
000940074,0094,56.01741699501872,0.148,53.256,1.822,0.403,55.649
000940086,0094,48.485082981642336,0.132,46.091,1.409,0.394,48.051
000940093,0094,56.97550001787022,0.142,53.551,2.23,0.618,56.565
000940102,0094,59.7121249884367,0.164,55.448,2.566,0.639,58.841
000940103,0094,59.43525000475347,0.214,55.047,2.755,0.497,58.534
000940122,0094,60.32195797888562,0.208,54.804,3.593,0.742,59.37
000940133,0094,51.19425000157207,0.186,47.312,2.361,0.45,50.329
000940147,0094,58.09941698680632,0.183,54.226,2.8,0.424,57.656
000940150,0094,36.76533300313167,0.139,34.846,0.723,0.204,35.932
000940173,0094,49.605708016315475,0.137,46.875,1.829,0.399,49.259
000960002,0096,58.23079199763015,0.151,55.094,2.203,0.399,57.865
000960008,0096,80.99904199480079,0.234,75.261,4.1,0.446,80.062
000960019,0096,62.29083298239857,0.215,57.793,2.903,0.437,61.379
000960040,0096,58.77170801977627,0.2,54.919,2.301,0.407,57.845
000960043,0096,54.598333983449265,0.213,51.344,1.709,0.328,53.615
000960046,0096,54.50137497973628,0.175,48.897,2.352,0.424,51.867
000960048,0096,53.057708020787686,0.174,49.98,2.027,0.401,52.606
000960049,0096,52.64554198947735,0.157,49.373,2.108,0.391,52.049
000960050,0096,60.36941701313481,0.177,54.952,2.125,0.353,57.626
000960052,0096,57.4617920210585,0.21,54.219,1.778,0.355,56.582
000960054,0096,53.20912500610575,0.183,49.891,1.668,0.31,52.071
000960066,0096,104.6821249765344,0.226,96.627,6.753,0.563,104.191
000960071,0096,59.681500017177314,0.192,55.198,2.82,0.476,58.705
000960073,0096,63.090624986216426,0.215,58.195,3.239,0.524,62.193
000960084,0096,79.71866699517705,0.213,73.652,4.389,0.532,78.806
000960090,0096,49.14254098548554,0.201,46.325,1.326,0.305,48.177
000960093,0096,62.556000018958,0.165,58.905,2.54,0.548,62.18
000960136,0096,63.88795797829516,0.191,58.7,3.429,0.558,62.899
000960167,0096,49.29533301037736,0.183,46.731,1.167,0.25,48.351
000960168,0096,41.99258299195208,0.13,40.26,0.968,0.207,41.584
001110009,0111,52.21208298462443,0.148,49.591,1.793,0.32,51.873
001110023,0111,59.78912499267608,0.186,54.582,2.62,0.388,57.795
001110039,0111,61.782000004313886,0.206,57.557,2.569,0.415,60.766
001110040,0111,40.465917001711205,0.169,38.72,0.913,0.221,40.043
001110047,0111,62.92220900650136,0.18,59.279,2.726,0.362,62.567
001110056,0111,60.148874996230006,0.179,55.245,3.288,0.507,59.24
001110060,0111,51.922084006946534,0.205,48.424,2.023,0.373,51.047
001110067,0111,64.59637498483062,0.204,60.112,3.362,0.429,64.127
001110072,0111,50.5699579953216,0.144,47.187,2.405,0.433,50.201
001110076,0111,71.58479202189483,0.188,66.174,4.16,0.497,71.042
001110094,0111,62.50983400968835,0.211,57.781,3.068,0.462,61.542
001110099,0111,60.39408300421201,0.192,54.947,3.302,0.508,58.972
001110114,0111,80.5028329777997,0.212,73.778,5.06,0.537,79.608
001110122,0111,71.47470899508335,0.203,65.036,4.696,0.615,70.572
001110129,0111,61.46795899257995,0.2,57.38,2.513,0.395,60.508
001110135,0111,57.598749990575016,0.148,55.077,1.641,0.323,57.21
001110137,0111,83.86799998697825,0.283,76.955,5.143,0.622,83.029
001110141,0111,73.44420900335535,0.196,67.658,4.549,0.59,73.017
001110151,0111,50.07420800393447,0.163,47.108,1.897,0.476,49.669
001110173,0111,54.31733300792985,0.174,50.773,2.592,0.409,53.977
001120010,0112,43.02283300785348,0.177,40.817,1.198,0.342,42.562
001120013,0112,62.973291001981124,0.238,58.395,3.391,0.536,62.582
001120024,0112,53.30470800981857,0.196,49.022,2.652,0.456,52.349
001120031,0112,49.99320799834095,0.151,46.871,1.988,0.416,49.445
001120038,0112,52.34229101915844,0.149,49.354,2.024,0.395,51.941
001120063,0112,55.33187498804182,0.244,50.481,2.669,0.419,53.831
001120078,0112,61.646874994039536,0.184,55.307,3.067,0.484,59.061
001120090,0112,49.88620799849741,0.188,46.745,1.706,0.355,49.014
001120097,0112,60.114874999271706,0.187,55.718,3.246,0.516,59.686
001120098,0112,54.26183299277909,0.194,50.109,2.538,0.45,53.311
001120101,0112,53.794417006429285,0.202,48.081,2.059,0.411,50.772
001120105,0112,70.33558300463483,0.201,64.922,4.187,0.577,69.91
001120119,0112,73.03958397824317,0.212,65.631,5.257,0.685,71.808
001120130,0112,45.45529201277532,0.163,42.644,1.413,0.287,44.526
001120136,0112,49.84187497757375,0.144,46.867,1.996,0.419,49.445
001120141,0112,65.00654100091197,0.196,60.225,3.607,0.522,64.578
001120148,0112,62.02066599507816,0.171,57.077,3.315,0.499,61.08
001120156,0112,54.070625017629936,0.252,49.49,2.894,0.506,53.165
001120159,0112,51.76929198205471,0.145,48.575,2.236,0.404,51.381
001120162,0112,44.11120800068602,0.169,41.646,1.511,0.366,43.71
001130002,0113,50.6418340082746,0.143,48.042,1.691,0.367,50.263
001130005,0113,64.91737498436123,0.182,59.792,3.808,0.496,64.297
001130019,0113,75.19870798569173,0.183,69.15,4.376,0.574,74.305
001130021,0113,63.878333021420985,0.234,59.207,3.084,0.424,62.969
001130023,0113,64.41162497503683,0.197,59.467,2.735,0.389,62.808
001130024,0113,70.74429100612178,0.212,65.784,3.298,0.426,69.739
001130039,0113,59.08375000581145,0.21,55.211,2.248,0.411,58.105
001130047,0113,61.890791985206306,0.185,57.331,2.948,0.481,60.965
001130054,0113,58.8220409990754,0.189,54.967,2.376,0.373,57.927
001130073,0113,79.68770799925551,0.224,73.847,4.081,0.481,78.653
001130074,0113,50.38391597918235,0.18,47.067,1.856,0.388,49.514
001130082,0113,73.90404099714942,0.234,69.201,2.852,0.353,72.662
001130087,0113,73.2942920003552,0.232,68.567,3.071,0.409,72.301
001130102,0113,92.32308299397118,0.217,86.62,4.113,0.465,91.439
001130118,0113,77.14554201811552,0.179,72.432,3.216,0.488,76.335
001130123,0113,118.84304200066254,0.234,109.397,7.541,0.683,117.88
001130138,0113,69.34333298704587,0.215,64.422,3.269,0.435,68.362
001130155,0113,44.243000011192635,0.183,41.647,1.159,0.251,43.259
001130168,0113,63.02870798390359,0.173,58.969,2.931,0.456,62.555
001130173,0113,51.04904100880958,0.187,47.897,1.689,0.353,50.146
001140008,0114,61.90362499910407,0.189,57.328,3.397,0.542,61.476
001140045,0114,45.21170898806304,0.188,41.794,1.886,0.384,44.271
001140046,0114,42.015040991827846,0.133,39.446,1.654,0.368,41.623
001140049,0114,109.32983399834484,0.256,101.896,6.155,0.505,108.833
001140054,0114,43.54466698714532,0.167,40.553,1.474,0.427,42.642
001140056,0114,52.02787500456907,0.152,48.593,2.371,0.488,51.623
001140059,0114,49.28550001932308,0.142,46.372,1.981,0.431,48.945
001140064,0114,68.40016599744558,0.201,64.005,3.281,0.472,67.98
001140068,0114,51.75408298964612,0.188,47.943,2.272,0.391,50.814
001140099,0114,64.38841699855402,0.177,59.134,4.069,0.62,64.018
001140100,0114,70.32641701516695,0.25,65.785,2.995,0.424,69.479
001140104,0114,49.76833300315775,0.189,46.608,2.106,0.43,49.351
001140108,0114,44.876958010718226,0.163,41.925,1.963,0.366,44.435
001140120,0114,78.85333299054764,0.207,72.716,4.897,0.576,78.419
001140130,0114,45.5880000081379,0.207,42.389,1.653,0.37,44.639
001140133,0114,69.91533300606534,0.175,65.537,3.318,0.478,69.527
001140140,0114,51.431583997327834,0.191,47.742,2.12,0.425,50.501
001140146,0114,81.50654201745056,0.204,73.838,6.201,0.739,81.005
001140159,0114,50.2924169995822,0.205,46.989,1.833,0.345,49.394
001140163,0114,52.71941699902527,0.183,50.245,1.526,0.294,52.266
001200015,0120,83.67112500127405,0.21,72.805,7.484,0.919,81.444
001200016,0120,81.47558302152902,0.245,73.343,6.125,0.725,80.458
001200050,0120,71.99379199300893,0.196,64.084,5.904,0.824,71.032
001200081,0120,61.0429169901181,0.216,54.878,4.309,0.683,60.111
001200098,0120,55.24895898997784,0.173,50.69,3.342,0.598,54.827
001200103,0120,65.70658402051777,0.191,59.468,4.457,0.685,64.824
001200114,0120,73.25529199442826,0.232,65.228,5.51,0.7,71.695
001200121,0120,45.51983397686854,0.163,41.86,2.071,0.394,44.511
001200126,0120,44.596040999749675,0.141,42.063,1.635,0.385,44.245
001200145,0120,66.2707080191467,0.203,59.965,4.993,0.702,65.887
001200146,0120,73.32354100071825,0.195,66.785,4.756,0.763,72.523
001200159,0120,51.21333300485276,0.19,47.556,2.047,0.493,50.313
001200161,0120,63.22054099291563,0.171,57.513,4.301,0.812,62.825
001200162,0120,51.156625006115064,0.2,46.908,2.604,0.493,50.227
001200168,0120,55.44362499495037,0.163,50.349,3.878,0.676,55.086
001200209,0120,61.98166700778529,0.186,55.334,4.705,0.75,60.996
001200210,0120,77.47020799433812,0.199,68.689,6.519,0.819,76.25
001200306,0120,53.12895801034756,0.175,48.336,3.021,0.613,52.166
001200338,0120,59.493834007298574,0.176,54.52,3.747,0.615,59.077
001200350,0120,67.51200000871904,0.265,60.205,5.393,0.762,66.649
001220013,0122,45.51808399264701,0.191,42.504,1.606,0.338,44.659
001220015,0122,54.53608400421217,0.155,50.707,2.837,0.449,54.168
001220021,0122,52.493833005428314,0.19,48.841,1.898,0.369,51.318
001220031,0122,63.39820800349116,0.195,59.315,2.944,0.426,62.903
001220034,0122,58.767041977262124,0.218,54.422,2.25,0.328,57.238
001220037,0122,44.56979100359604,0.184,41.929,1.201,0.281,43.616
001220038,0122,50.01870798878372,0.149,46.638,1.643,0.365,48.814
001220051,0122,52.550624997820705,0.146,49.69,1.939,0.399,52.195
001220068,0122,57.278958993265405,0.159,52.699,2.026,0.428,55.335
001220093,0122,54.16991698439233,0.201,50.168,2.276,0.399,53.068
001220101,0122,52.9733749863226,0.18,49.557,2.396,0.405,52.561
001220104,0122,51.57991699525155,0.169,47.274,1.487,0.298,49.249
001220127,0122,73.02837498718873,0.186,67.872,4.058,0.488,72.625
001220129,0122,54.861165990587324,0.2,50.909,2.401,0.371,53.903
001220137,0122,72.54412499605678,0.203,64.821,4.495,0.574,70.115
001220138,0122,63.12312500085682,0.194,59.397,2.68,0.399,62.692
001220159,0122,68.05699999677017,0.251,64.176,2.461,0.334,67.243
001220163,0122,51.49870799505152,0.155,48.732,1.767,0.398,51.074
001220166,0122,52.29079199489206,0.157,49.151,2.179,0.401,51.907
001220168,0122,50.3868339874316,0.15,47.156,2.167,0.509,50.004
001330002,0133,52.38933299551718,0.153,49.198,2.189,0.443,52.003
001330027,0133,48.727416986366734,0.158,46.576,1.361,0.267,48.383
001330033,0133,68.3878330164589,0.207,64.591,2.758,0.385,67.959
001330057,0133,52.91937501169741,0.189,49.184,2.257,0.382,52.03
001330067,0133,50.01524998806417,0.151,47.528,1.617,0.327,49.645
001330068,0133,50.03679101355374,0.19,47.173,1.887,0.356,49.626
001330075,0133,61.78245900082402,0.17,57.488,3.227,0.47,61.374
001330097,0133,52.25462501402944,0.19,47.92,2.668,0.516,51.314
001330099,0133,63.95483302185312,0.186,58.678,4.066,0.638,63.592
001330112,0133,54.82645801384933,0.162,51.63,2.286,0.363,54.462
001330115,0133,63.910917000612244,0.174,59.107,3.521,0.539,63.361
001330118,0133,80.75112500227988,0.201,73.346,5.343,0.698,79.615
001330126,0133,84.45708302315325,0.249,75.348,7.022,0.752,83.393
001330128,0133,74.14237500051968,0.21,67.863,4.886,0.654,73.632
001330129,0133,51.968749990919605,0.15,48.805,2.135,0.502,51.614
001330143,0133,75.23929100716487,0.21,70.73,3.34,0.54,74.843
001330146,0133,85.84979199804366,0.189,80.646,3.966,0.601,85.423
001330155,0133,49.56841698731296,0.14,46.718,1.451,0.367,48.701
001330170,0133,64.94574999669567,0.153,62.062,1.946,0.376,64.559
001330172,0133,59.239165973849595,0.168,55.465,2.304,0.435,58.393
001490002,0149,59.51966700376943,0.178,54.752,2.881,0.474,58.302
001490016,0149,53.76612499821931,0.201,49.174,2.336,0.456,52.187
001490024,0149,51.61299998871982,0.141,48.19,2.383,0.486,51.226
001490032,0149,62.077917013084516,0.171,58.332,2.648,0.47,61.64
001490039,0149,59.46520800353028,0.193,55.433,2.462,0.414,58.527
001490045,0149,73.62395798554644,0.215,66.851,4.905,0.63,72.622
001490052,0149,59.36679197475314,0.202,54.946,2.764,0.471,58.402
001490056,0149,64.20891601010226,0.183,59.64,2.941,0.492,63.276
001490077,0149,82.50841702101752,0.213,75.274,5.709,0.787,82.004
001490080,0149,84.04241700191051,0.25,77.247,4.944,0.556,83.018
001490093,0149,55.034165998222306,0.201,50.228,2.941,0.702,54.099
001490101,0149,84.28675000322983,0.23,75.731,5.497,0.564,82.047
001490109,0149,57.24004199146293,0.192,54.153,1.99,0.446,56.806
001490127,0149,65.26137501350604,0.179,60.486,3.523,0.607,64.822
001490131,0149,51.70558299869299,0.164,48.398,1.738,0.401,50.722
001490138,0149,53.89616600587033,0.16,50.522,2.395,0.407,53.506
001490153,0149,65.52758300676942,0.215,60.27,3.536,0.534,64.575
001490155,0149,42.75125000276603,0.184,40.295,0.991,0.323,41.814
001490161,0149,52.05966599169187,0.234,48.93,1.717,0.338,51.238
001490171,0149,43.70995800127275,0.153,39.831,1.049,0.266,41.319
001570024,0157,66.86445800005458,0.227,60.202,5.191,0.748,66.39
001570030,0157,90.28179198503494,0.236,77.984,10.442,1.1,89.786
001570034,0157,66.39604200609028,0.218,60.033,4.367,0.787,65.433
001570061,0157,66.12129099084996,0.197,59.489,4.551,0.68,64.938
001570072,0157,63.28866700641811,0.223,57.216,4.194,0.647,62.313
001570100,0157,51.14654201315716,0.171,47.056,2.388,0.629,50.267
001570165,0157,50.33166697830893,0.156,46.891,2.425,0.534,50.029
001570185,0157,52.84812499303371,0.154,49.296,2.486,0.484,52.441
001570194,0157,59.91679200087674,0.162,54.715,3.976,0.673,59.546
001570203,0157,53.04150001029484,0.154,49.526,2.434,0.526,52.663
001570212,0157,54.127040988532826,0.161,49.615,3.361,0.584,53.743
001570216,0157,61.17174998507835,0.186,55.049,4.288,0.738,60.281
001570269,0157,83.0434579984285,0.225,74.056,6.711,0.805,81.819
001570272,0157,50.10962500819005,0.192,46.899,1.7,0.391,49.202
001570290,0157,61.467207997338846,0.193,56.364,3.835,0.649,61.065
001570316,0157,73.59745798748918,0.221,65.927,5.525,0.866,72.565
001570324,0157,73.09283298673108,0.221,65.23,5.865,0.772,72.11
001570325,0157,78.85145899490453,0.233,69.386,7.337,0.936,77.914
001570361,0157,64.70058299601078,0.217,58.158,4.626,0.692,63.714
001570378,0157,64.86316700465977,0.185,58.356,4.59,0.719,63.873
003060002,0306,71.78770800237544,0.219,64.89,4.997,0.673,70.8
003060017,0306,60.196459002327174,0.167,55.255,3.748,0.524,59.714
003060025,0306,105.03612499451265,0.25,90.823,11.88,1.111,104.085
003060028,0306,88.06491701398045,0.235,77.491,8.877,0.912,87.54
003060064,0306,77.0142080145888,0.23,68.522,6.268,0.71,75.753
003060087,0306,84.83725000405684,0.259,75.648,7.182,0.762,83.875
003060107,0306,63.91541598713957,0.203,59.213,3.483,0.511,63.432
003060161,0306,65.19812499755062,0.196,59.626,3.854,0.565,64.262
003060186,0306,59.89345902344212,0.205,55.069,3.141,0.536,58.972
003060226,0306,65.00704100471921,0.209,59.298,3.967,0.559,64.056
003060229,0306,58.81399998907,0.162,54.314,3.326,0.589,58.414
003060235,0306,63.15637502120808,0.214,57.846,3.618,0.551,62.25
003060245,0306,75.51670901011676,0.205,69.335,4.893,0.604,75.059
003060259,0306,66.53008301509544,0.208,60.34,4.352,0.644,65.564
003060263,0306,86.39254199806601,0.225,76.171,7.952,0.834,85.205
003060285,0306,65.37179200677201,0.223,59.307,4.29,0.63,64.476
003060291,0306,86.69154200470075,0.213,77.989,6.758,0.738,85.723
003060306,0306,91.37341700261459,0.247,82.031,7.767,0.835,90.906
003060319,0306,53.302915999665856,0.248,49.442,2.166,0.408,52.283
003060337,0306,71.38216600287706,0.335,64.376,5.402,0.8,70.934
004570010,0457,93.62500000861473,0.226,82.036,9.52,0.91,92.715
004570071,0457,55.184374999953434,0.199,50.365,3.104,0.544,54.239
004570074,0457,73.75620800303295,0.27,64.753,5.47,0.737,71.251
004570106,0457,64.82916700770147,0.211,58.071,4.813,0.787,63.904
004570124,0457,49.800667009549215,0.202,46.1,2.088,0.475,48.885
004570129,0457,52.25895802141167,0.154,48.648,2.451,0.464,51.738
004570137,0457,54.128415999002755,0.153,49.869,3.089,0.522,53.653
004570145,0457,73.7579170090612,0.177,66.857,5.488,0.841,73.394
004570146,0457,62.91000000783242,0.188,57.856,3.788,0.563,62.42
004570167,0457,50.98891700617969,0.198,47.393,2.038,0.371,50.023
004570237,0457,71.760541992262,0.208,64.386,5.815,0.889,71.321
004570256,0457,69.67154200538062,0.188,64.003,4.033,0.56,68.809
004570259,0457,93.03250000812113,0.208,83.701,7.311,0.874,92.117
004570268,0457,56.95850000483915,0.156,53.043,2.347,0.524,56.095
004570283,0457,81.58912498038262,0.196,74.972,5.297,0.701,81.191
004570289,0457,84.17045802343637,0.223,75.391,6.48,0.807,82.925
004570300,0457,81.87729099881835,0.231,72.844,6.965,0.868,80.933
004570304,0457,43.534374999580905,0.187,40.522,1.513,0.349,42.591
004570306,0457,73.47729097818956,0.214,67.608,4.562,0.623,73.03
004570374,0457,55.28387500089593,0.216,50.619,2.964,0.543,54.365
004610037,0461,89.16662499541417,0.247,78.79,7.306,0.734,87.1
004610054,0461,63.947333983378485,0.213,58.479,3.712,0.569,62.994
004610065,0461,142.5057909800671,0.332,122.142,17.731,1.15,141.38
004610129,0461,53.54562500724569,0.207,49.603,2.326,0.45,52.605
004610148,0461,76.71958298305981,0.187,72.585,2.982,0.413,76.186
004610151,0461,58.756417012773454,0.187,54.626,2.596,0.415,57.848
004610176,0461,44.13925000699237,0.183,40.417,1.606,0.31,42.536
004610177,0461,58.461416978389025,0.157,53.881,3.395,0.623,58.085
004610182,0461,87.48958300566301,0.215,77.462,8.421,0.911,87.032
004610227,0461,81.84687499306165,0.239,73.833,6.118,0.645,80.854
004610230,0461,83.10895800241269,0.293,75.124,6.422,0.718,82.58
004610231,0461,72.61487498180941,0.236,66.082,4.759,0.57,71.669
004610238,0461,63.74995899386704,0.208,57.926,4.039,0.608,62.802
004610239,0461,78.61774999764748,0.25,73.295,3.619,0.438,77.624
004610246,0461,49.566291010705754,0.184,45.979,1.981,0.466,48.633
004610266,0461,63.032500009285286,0.195,58.785,3.017,0.544,62.571
004610290,0461,53.9190000272356,0.158,48.934,3.011,0.535,52.658
004610298,0461,62.374333007028326,0.164,58.024,3.3,0.537,62.046
